37,Maghai Silver Masala Paan,Wanna get lavish but cant let go your spicy ways??...Thats the same way our new product on the line thinks....Heres to the Maghai Silver Masala Paan!!,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
38,Calcutta Khatta Meetha Paan,Something sweet..somethings nice...somethings neat..somethings spice...You know what we mean right Discover a mouthful of flavor with the Calcutta Khatta Meetha Paan!!!,0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
39,Maghai Khatta Meetha Paan,A small volcano of sugar and spice erupts in the mouth of the person who has the Maghai Khatta Meetha Paan..Are you ready for that???,0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
40,Calcutta White Chocolate Paan,A fancy take on the classic Chocolate Paan prepared especially for the sophisticated people in our happy society...Have a go at it right now!!!!,0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41,Maghai White Chocolate Paan,Whats better than Chocolate?? White Chocolate made from a happy cows milk.....introduce that to the reknowned Maghai Leaf and you get the Maghai White Chocolate Paan!!!,0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42,Calcutta RaatRani Paan,"Called the Raatrani paan for its signature taste and colour, this paan is sure to satisfy every craving you have for something unique you will remember for the rest of your life!!!",0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
43,Maghai RaatRani Paan,"Like a beautiful Nightingale''s Song, the Maghai Raatrani Paan makes you sing melodies in its praise almost as if this delightful paan has you in its hypnotic grasp.....",0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
44,Calcutta Orange Paan,Orange..Orange...Orange... Whats more to tell!!!! The Calcutta Orange Paan doesnt like to talk about itself much but rather show its taste per se.....,0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45,Maghai Orange Paan,"Twin brother of the Calcutta Orange Paan, he is however the complete opposite!!! You wouldnt be able to stop talking about this once you have had it!!!!!",0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46,Calcutta Nutella Paan,Nutella is something which is a comfort food for many....Our innovators thought about having a comfort Paan for everybody...And as they say the rest is history,0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
47,Maghai Nutella Paan,"Using the Maghai Leaf, our wizards have made the unique combination between the world famous product well loved by kids and adults alike and the Maghai Leaf....",0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
48,Calcutta ChunaLagake Special Paan,What happens when you give your cheif innovator unlimited time and virtually unlimited resources? The answer is The ChunaLagake Special Varients...Hers the Calcutta variety folks...Njoy ;),0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
49,Maghai ChunaLagake Special Paan,The answer we have been searching for since the dawn of time..what is the perfect combination of ingredients needed for the perfect paan...This is the closest recreation we have been able to create so far....,0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
50,Special Shahi Golden Paan,The quest for perfection has finally come to an end for us...We have finally produced the best and the most flavourful paan ever in existence...Heres to you folks...We are proud to present the Special Shahi Golden Paan from ChunaLagake,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
